distance,risk,value
12.80558756,4mi,2.106
12.80567332,4mi,2.106
12.80617884,4mi,2.106
12.80674744,4mi,2.106
12.80686462,4mi,2.106
12.8070155,4mi,2.106
12.80757402,4mi,2.106
12.80805099,4mi,2.106
12.80829225,4mi,2.106
12.80856266,4mi,2.106
12.80921389,4mi,2.106
12.80970099,4mi,2.106
12.8101012,4mi,2.106
12.81047952,4mi,2.106
12.81104633,4mi,2.106
12.81255681,4mi,2.106
12.81281851,4mi,2.106
12.81285344,4mi,2.106
12.8134545,4mi,2.106
12.81367861,4mi,2.106
12.81439828,4mi,2.106
12.81644893,4mi,2.106
12.81689934,4mi,2.106
12.81887732,4mi,2.106
12.81952667,4mi,2.106
12.81969584,4mi,2.106
12.81984791,4mi,2.106
12.82124325,4mi,2.106
12.82355737,4mi,2.106
12.82549027,4mi,2.106
12.82689926,4mi,2.106
12.82834706,4mi,2.106
12.82861779,4mi,2.106
12.82877474,4mi,2.106
12.83012495,4mi,2.106
12.83034036,4mi,2.106
12.83097836,4mi,2.106
12.83166995,4mi,2.106
12.83226066,4mi,2.106
12.83311134,4mi,2.106
12.83344678,4mi,2.106
12.83368025,4mi,2.106
12.83438639,4mi,2.106
12.83534068,4mi,2.106
12.835661,4mi,2.106
12.83576224,4mi,2.106
12.83653517,4mi,2.106
12.83737935,4mi,2.106
12.8375109,4mi,2.106
12.83780722,4mi,2.106
12.83897919,4mi,2.106
12.83932773,4mi,2.106
12.83958818,4mi,2.106
12.84052428,4mi,2.106
12.84108303,4mi,2.106
12.84125943,4mi,2.106
12.84208817,4mi,2.106
12.84296957,4mi,2.106
12.8436805,4mi,2.106
12.84426542,4mi,2.106
12.84443909,4mi,2.106
12.8444825,4mi,2.106
12.84498612,4mi,2.106
12.84608562,4mi,2.106
12.84638419,4mi,2.106
12.84808663,4mi,2.106
12.84876165,4mi,2.106
12.84978175,4mi,2.106
12.85045122,4mi,2.106
12.85091484,4mi,2.106
12.85124799,4mi,2.106
12.85181331,4mi,2.106
12.85268851,4mi,2.106
12.85366558,4mi,2.106
12.85484966,4mi,2.106
12.85685295,4mi,2.106
12.85778426,4mi,2.106
12.85798906,4mi,2.106
12.85805865,4mi,2.106
12.85815982,4mi,2.106
12.85823456,4mi,2.106
12.85830899,4mi,2.106
12.85838449,4mi,2.106
12.85845669,4mi,2.106
12.8585282,4mi,2.106
12.85863328,4mi,2.106
12.85880837,4mi,2.106
12.85917668,4mi,2.106
12.85962508,4mi,2.106
12.86019188,4mi,2.106
12.86078629,4mi,2.106
12.86134363,4mi,2.106
12.86186437,4mi,2.106
12.86207859,4mi,2.106
12.86260298,4mi,2.106
12.86318297,4mi,2.106
12.86372058,4mi,2.106
12.86440503,4mi,2.106
12.86507087,4mi,2.106
12.86592495,4mi,2.106
12.86648266,4mi,2.106
12.86698001,4mi,2.106
12.86751822,4mi,2.106
12.8689757,4mi,2.106
12.87075372,4mi,2.106
12.87281533,4mi,2.106
12.87397775,4mi,2.106
12.87414582,4mi,2.106
12.87432967,4mi,2.106
12.87441576,4mi,2.106
12.87473057,4mi,2.106
12.87526856,4mi,2.106
12.87597518,4mi,2.106
12.87607269,4mi,2.106
12.87610593,4mi,2.106
12.87614193,4mi,2.106
12.87619102,4mi,2.106
12.87623374,4mi,2.106
12.87627054,4mi,2.106
12.87631216,4mi,2.106
12.8763998,4mi,2.106
12.87664804,4mi,2.106
12.87684447,4mi,2.106
12.8770886,4mi,2.106
12.87737985,4mi,2.106
12.8785308,4mi,2.106
12.87968325,4mi,2.106
12.88007141,4mi,2.106
12.88036243,4mi,2.106
12.88060227,4mi,2.106
12.88102596,4mi,2.106
12.88172329,4mi,2.106
12.88200735,4mi,2.106
12.88211,4mi,2.106
12.88251259,4mi,2.106
12.88287212,4mi,2.106
12.88324127,4mi,2.106
12.8836839,4mi,2.106
12.88632696,4mi,2.106
12.88770927,4mi,2.106
12.88840874,4mi,2.106
12.88909602,4mi,2.106
12.88955986,4mi,2.106
12.89000261,4mi,2.106
12.89136359,4mi,2.106
12.89184751,4mi,2.106
12.89192133,4mi,2.106
12.89212258,4mi,2.106
12.89260389,4mi,2.106
12.89290232,4mi,2.106
12.89314112,4mi,2.106
12.89398618,4mi,2.106
12.89452462,4mi,2.106
12.89536683,4mi,2.106
12.89579625,4mi,2.106
12.89617526,4mi,2.106
12.89699113,4mi,2.106
12.89770975,4mi,2.106
12.898178,4mi,2.106
12.89834069,4mi,2.106
12.89864982,4mi,2.106
12.89906451,4mi,2.106
12.89993435,4mi,2.106
12.90019739,4mi,2.106
12.90066045,4mi,2.106
12.9008753,4mi,2.106
12.90101095,4mi,2.106
12.90130791,4mi,2.106
12.90135784,4mi,2.106
12.90138686,4mi,2.106
12.90142157,4mi,2.106
12.90145704,4mi,2.106
12.9014931,4mi,2.106
12.90158488,4mi,2.106
12.90172173,4mi,2.106
12.90206844,4mi,2.106
12.90341292,4mi,2.106
12.90453888,4mi,2.106
12.90520637,4mi,2.106
12.90586983,4mi,2.106
12.90593924,4mi,2.106
12.90643128,4mi,2.106
12.90688328,4mi,2.106
12.90834439,4mi,2.106
12.90924119,4mi,2.106
12.91163361,4mi,2.106
12.91260389,4mi,2.106
12.91309683,4mi,2.106
12.91348916,4mi,2.106
12.91350955,4mi,2.106
12.91353055,4mi,2.106
12.91355563,4mi,2.106
12.91357487,4mi,2.106
12.91360533,4mi,2.106
12.9136161,4mi,2.106
12.91365811,4mi,2.106
12.91370091,4mi,2.106
12.913744,4mi,2.106
12.9137641,4mi,2.106
12.9137863,4mi,2.106
12.91380652,4mi,2.106
12.91382972,4mi,2.106
12.9138715,4mi,2.106
12.91396037,4mi,2.106
12.91460978,4mi,2.106
12.91569942,4mi,2.106
12.91644482,4mi,2.106
12.91734627,4mi,2.106
12.91877391,4mi,2.106
12.92521842,4mi,2.106
12.93040312,4mi,2.106
12.9328514,4mi,2.106
12.93351411,4mi,2.106
12.9341675,4mi,2.106
12.93474836,4mi,2.106
12.93509617,4mi,2.106
12.93579637,4mi,2.106
12.93621569,4mi,2.106
12.9362537,4mi,2.106
12.9362923,4mi,2.106
12.93630894,4mi,2.106
12.93633058,4mi,2.106
12.93636953,4mi,2.106
12.93640888,4mi,2.106
12.9364863,4mi,2.106
12.93652586,4mi,2.106
12.93670848,4mi,2.106
12.94537776,4mi,2.106
12.94615112,4mi,2.106
12.946231,4mi,2.106
12.94633004,4mi,2.106
12.94640653,4mi,2.106
12.94648391,4mi,2.106
12.94659846,4mi,2.106
12.94668268,4mi,2.106
12.94745196,4mi,2.106
12.94917502,4mi,2.106
12.9496976,4mi,2.106
12.95021358,4mi,2.106
12.95038742,4mi,2.106
12.95069976,4mi,2.106
12.95106585,4mi,2.106
12.95154996,4mi,2.106
12.95225684,4mi,2.106
12.95300284,4mi,2.106
12.95361527,4mi,2.106
12.95411258,4mi,2.106
12.9547558,4mi,2.106
12.95542071,4mi,2.106
12.95595724,4mi,2.106
12.95862016,4mi,2.106
12.95869154,4mi,2.106
12.95879593,4mi,2.106
12.95889276,4mi,2.106
12.95899009,4mi,2.106
12.95908749,4mi,2.106
12.95918392,4mi,2.106
12.95931061,4mi,2.106
12.95954752,4mi,2.106
12.96004106,4mi,2.106
12.96103719,4mi,2.106
12.96178426,4mi,2.106
12.9629062,4mi,2.106
12.9635815,4mi,2.106
12.96460101,4mi,2.106
12.96502449,4mi,2.106
12.96546155,4mi,2.106
12.96587556,4mi,2.106
12.96621093,4mi,2.106
12.96656296,4mi,2.106
12.96719906,4mi,2.106
12.96990499,4mi,2.106
12.9706046,4mi,2.106
12.9709337,4mi,2.106
12.97116691,4mi,2.106
12.97147574,4mi,2.106
12.97177779,4mi,2.106
12.97217045,4mi,2.106
12.97252204,4mi,2.106
12.97320908,4mi,2.106
12.97397335,4mi,2.106
12.97466001,4mi,2.106
12.97550761,4mi,2.106
12.97554702,4mi,2.106
12.97623028,4mi,2.106
12.97714624,4mi,2.106
12.97889415,4mi,2.106
12.97908343,4mi,2.106
12.97983213,4mi,2.106
12.97992022,4mi,2.106
12.98043941,4mi,2.106
12.98081072,4mi,2.106
12.98102709,4mi,2.106
12.98170051,4mi,2.106
12.98232083,4mi,2.106
12.98279188,4mi,2.106
12.98377804,4mi,2.106
12.98479315,4mi,2.106
12.98510668,4mi,2.106
12.98549495,4mi,2.106
12.98674368,4mi,2.106
12.98775867,4mi,2.106
12.98805537,4mi,2.106
12.98845828,4mi,2.106
12.98859834,4mi,2.106
12.98962323,4mi,2.106
12.99023927,4mi,2.106
12.99183685,4mi,2.106
12.99237865,4mi,2.106
12.99387652,4mi,2.106
12.99547301,4mi,2.106
12.99742609,4mi,2.106
12.99793651,4mi,2.106
13.00057092,4mi,2.106
13.00350959,4mi,2.106
13.003991,4mi,2.106
13.00486414,4mi,2.106
13.0054264,4mi,2.106
13.0075252,4mi,2.106
13.00897508,4mi,2.106
13.00979108,4mi,2.106
13.00983362,4mi,2.106
13.01059989,4mi,2.106
13.0106335,4mi,2.106
13.01149593,4mi,2.106
13.01298611,4mi,2.106
13.0133282,4mi,2.106
13.01352865,4mi,2.106
13.0140267,4mi,2.106
13.01449374,4mi,2.106
13.0152233,4mi,2.106
13.01750848,4mi,2.106
13.01857071,4mi,2.106
13.01880441,4mi,2.106
13.01920634,4mi,2.106
13.01937327,4mi,2.106
13.0199095,4mi,2.106
13.02171377,4mi,2.106
13.02350789,4mi,2.106
13.02378057,4mi,2.106
13.0239014,4mi,2.106
13.0241197,4mi,2.106
13.02416894,4mi,2.106
13.02437338,4mi,2.106
13.02445027,4mi,2.106
13.02477553,4mi,2.106
13.02513719,4mi,2.106
13.02544536,4mi,2.106
13.02591819,4mi,2.106
13.02609658,4mi,2.106
13.02632146,4mi,2.106
13.02737944,4mi,2.106
13.02992713,4mi,2.106
13.03080261,4mi,2.106
13.0312194,4mi,2.106
13.0318778,4mi,2.106
13.03194105,4mi,2.106
13.03212067,4mi,2.106
13.0323921,4mi,2.106
13.03277331,4mi,2.106
13.03299511,4mi,2.106
13.03343288,4mi,2.106
13.03379095,4mi,2.106
13.03410219,4mi,2.106
13.03427233,4mi,2.106
13.03464137,4mi,2.106
13.03499244,4mi,2.106
13.03545611,4mi,2.106
13.03654948,4mi,2.106
13.03673523,4mi,2.106
13.03806236,4mi,2.106
13.03899976,4mi,2.106
13.04027462,4mi,2.106
13.04067555,4mi,2.106
13.04233042,4mi,2.106
13.04312536,4mi,2.106
13.04464065,4mi,2.106
13.04523235,4mi,2.106
13.04637535,4mi,2.106
13.04687514,4mi,2.106
13.04698147,4mi,2.106
13.04715639,4mi,2.106
13.04938588,4mi,2.106
13.05195973,4mi,2.106
13.05218072,4mi,2.106
13.05282094,4mi,2.106
13.05510599,4mi,2.106
13.05779715,4mi,2.106
13.05924333,4mi,2.106
13.06774112,4mi,2.106
13.07205405,4mi,2.106
13.07463941,4mi,2.106
13.07509112,4mi,2.106
13.07584341,4mi,2.106
13.07694476,4mi,2.106
13.07736703,4mi,2.106
13.07807692,4mi,2.106
13.07854917,4mi,2.106
13.07898658,4mi,2.106
13.07952958,4mi,2.106
13.08021833,4mi,2.106
13.08081527,4mi,2.106
13.08154665,4mi,2.106
13.08774945,4mi,2.106
13.09111167,4mi,2.106
13.09225131,4mi,2.106
13.10538648,4mi,2.106
13.10908911,4mi,2.106
13.11001075,4mi,2.106
13.11066374,4mi,2.106
13.11122687,4mi,2.106
13.1117791,4mi,2.106
13.11216804,4mi,2.106
13.11279443,4mi,2.106
13.11325315,4mi,2.106
13.12196884,4mi,2.106
13.12686081,4mi,2.106
13.13116538,4mi,2.106
13.13680694,4mi,2.106
13.15263337,4mi,2.106
13.15311651,4mi,2.106
13.15369677,4mi,2.106
13.15382509,4mi,2.106
13.15422969,4mi,2.106
13.15437887,4mi,2.106
13.15457145,4mi,2.106
13.15603761,4mi,2.106
13.15638887,4mi,2.106
13.15686768,4mi,2.106
13.16000443,4mi,2.106
13.16763212,4mi,2.106
13.17232311,4mi,2.106
13.19646192,4mi,2.106
13.19694926,4mi,2.106
13.19776699,4mi,2.106
13.19837864,4mi,2.106
13.19890386,4mi,2.106
13.19942207,4mi,2.106
13.19978615,4mi,2.106
13.20037098,4mi,2.106
13.20093528,4mi,2.106
13.20160083,4mi,2.106
13.20219597,4mi,2.106
13.20418649,4mi,2.106
13.20997523,4mi,2.106
13.21044687,4mi,2.106
13.21095571,4mi,2.106
13.21152876,4mi,2.106
13.21199405,4mi,2.106
13.21297727,4mi,2.106
13.21388934,4mi,2.106
13.21432635,4mi,2.106
13.21492087,4mi,2.106
13.21535322,4mi,2.106
13.21603475,4mi,2.106
13.21692607,4mi,2.106
13.21771559,4mi,2.106
13.2183707,4mi,2.106
13.21920118,4mi,2.106
13.22003796,4mi,2.106
13.22114313,4mi,2.106
13.22697571,4mi,2.106
13.23390135,4mi,2.106
13.23413239,4mi,2.106
13.23533196,4mi,2.106
13.23779753,4mi,2.106
13.23908099,4mi,2.106
13.23933655,4mi,2.106
13.2403244,4mi,2.106
13.24456012,4mi,2.106
13.24571986,4mi,2.106
13.26088586,4mi,2.106
13.26206445,4mi,2.106
13.26532083,4mi,2.106
13.26556588,4mi,2.106
13.26831748,4mi,2.106
13.27190882,4mi,2.106
13.27292518,4mi,2.106
13.27365748,4mi,2.106
13.27447376,4mi,2.106
13.28212199,4mi,2.106
13.28608162,4mi,2.106
13.28988032,4mi,2.106
13.29158324,4mi,2.106
13.29233213,4mi,2.106
13.29320319,4mi,2.106
13.29807789,4mi,2.106
13.301375,4mi,2.106
13.30405072,4mi,2.106
13.30657878,4mi,2.106
13.31171111,4mi,2.106
13.31222224,4mi,2.106
13.31275267,4mi,2.106
13.31457349,4mi,2.106
13.31497959,4mi,2.106
13.3156341,4mi,2.106
13.31647881,4mi,2.106
13.31741204,4mi,2.106
13.31773648,4mi,2.106
13.31890122,4mi,2.106
13.31927053,4mi,2.106
13.31961616,4mi,2.106
13.32028776,4mi,2.106
13.32141521,4mi,2.106
13.32303426,4mi,2.106
13.3235605,4mi,2.106
13.32397108,4mi,2.106
13.3243675,4mi,2.106
13.32463155,4mi,2.106
13.32472202,4mi,2.106
13.3248918,4mi,2.106
13.32849653,4mi,2.106
13.33272376,4mi,2.106
13.3385117,4mi,2.106
13.33884577,4mi,2.106
13.3393823,4mi,2.106
13.33977958,4mi,2.106
13.3403017,4mi,2.106
13.34074787,4mi,2.106
13.34710229,4mi,2.106
13.34730919,4mi,2.106
13.34744948,4mi,2.106
13.34801911,4mi,2.106
13.34843923,4mi,2.106
13.35280296,4mi,0
13.35642209,4mi,0
13.35930386,4mi,0
13.36178429,4mi,0
13.36721698,4mi,0
13.368991,4mi,0
13.37040509,4mi,0
13.37119025,4mi,0
13.37174923,4mi,0
13.37236496,4mi,0
13.37292377,4mi,0
13.37366561,4mi,0
13.37449331,4mi,0
13.37495764,4mi,0
13.37574953,4mi,0
13.37641716,4mi,0
13.37806508,4mi,0
13.38036398,4mi,0
13.38188584,4mi,0
13.38636399,4mi,0
13.38811247,4mi,0
13.38882604,4mi,0
13.38968452,4mi,0
13.39064497,4mi,0
13.39716554,4mi,0
13.39828158,4mi,0
13.40593322,4mi,0
13.40602374,4mi,0
13.40654637,4mi,0
13.40700716,4mi,0
13.40733827,4mi,0
13.40777287,4mi,0
13.40830684,4mi,0
13.409476,4mi,0
13.4097232,4mi,0
13.41135563,4mi,0
13.41162801,4mi,0
13.41624348,4mi,0
13.42151133,4mi,0
13.42161355,4mi,0
13.42214725,4mi,0
13.42244566,4mi,0
13.42597495,4mi,0
13.42875135,4mi,0
13.42976542,4mi,0
13.43458567,4mi,0
13.43513997,4mi,0
13.43737882,4mi,0
13.43820257,4mi,0
13.43938541,4mi,0
13.43989596,4mi,0
13.44692178,4mi,0
13.44960953,4mi,0
13.45044399,4mi,0
13.45224314,4mi,0
13.45392343,4mi,0
13.46039356,4mi,0
13.46370744,4mi,0
13.46556706,4mi,0
13.46647508,4mi,0
13.46701545,4mi,0
13.46894952,4mi,0
13.47331582,4mi,0
13.4741019,4mi,0
13.47468896,4mi,0
13.47535623,4mi,0
13.47614973,4mi,0
13.47689232,4mi,0
13.47880947,4mi,0
13.48210847,4mi,0
13.48368558,4mi,0
13.48730183,4mi,0
13.49185685,4mi,0
13.49401296,4mi,0
13.49432783,4mi,0
13.49698229,4mi,0
13.50935755,4mi,0
13.51680115,4mi,0
13.51770066,4mi,0
13.52021097,4mi,0
13.52189189,4mi,0
13.52420649,4mi,0
13.5263348,4mi,0
13.52705969,4mi,0
13.52773111,4mi,0
13.5299346,4mi,0
13.53327029,4mi,0
13.53403307,4mi,0
13.53437432,4mi,0
13.53451168,4mi,0
13.53451309,4mi,0
13.53491321,4mi,0
13.53601956,4mi,0
13.53660597,4mi,0
13.53733929,4mi,0
13.53862297,4mi,0
13.54081827,4mi,0
13.54167169,4mi,0
13.54211507,4mi,0
13.54347625,4mi,0
13.54410749,4mi,0
13.54487308,4mi,0
13.5453939,4mi,0
13.54594442,4mi,0
13.55298788,4mi,0
13.55764502,4mi,0
13.5593611,4mi,0
13.55961718,4mi,0
13.56000734,4mi,0
13.56033381,4mi,0
13.5605912,4mi,0
13.56118544,4mi,0
13.56151153,4mi,0
13.56168999,4mi,0
13.5617756,4mi,0
13.56221293,4mi,0
13.56229724,4mi,0
13.562399,4mi,0
13.5625638,4mi,0
13.56264889,4mi,0
13.56273673,4mi,0
13.56350698,4mi,0
13.56438116,4mi,0
13.56515333,4mi,0
13.56586582,4mi,0
13.5667607,4mi,0
13.56748356,4mi,0
13.56814858,4mi,0
13.56909917,4mi,0
13.57022664,4mi,0
13.5721736,4mi,0
13.58549153,4mi,0
13.58817488,4mi,0
13.59068512,4mi,0
13.5912769,4mi,0
13.59244075,4mi,0
13.59663732,4mi,0
13.59693209,4mi,0
13.59722863,4mi,0
13.59732257,4mi,0
13.59939715,4mi,0
13.60774152,4mi,0
13.608221,4mi,0
13.617561,4mi,0
13.61937346,4mi,0
13.62087367,4mi,0
13.62216223,4mi,0
13.62670238,4mi,0
13.62763815,4mi,0
13.63849904,4mi,0
13.64678186,4mi,0
13.64837818,4mi,0
13.64850606,4mi,0
13.64863042,4mi,0
13.6502843,4mi,0
13.6530555,4mi,0
13.65394803,4mi,0
13.65430947,4mi,0
13.65489732,4mi,0
13.65550127,4mi,0
13.66139642,4mi,0
13.66315944,4mi,0
13.66393752,4mi,0
13.66444252,4mi,0
13.66463942,4mi,0
13.66512324,4mi,0
13.66561983,4mi,0
13.66577687,4mi,0
13.66665676,4mi,0
13.66729998,4mi,0
13.66868475,4mi,0
13.66944343,4mi,0
13.66970537,4mi,0
13.6698325,4mi,0
13.67208225,4mi,0
13.67359989,4mi,0
13.67419062,4mi,0
13.67699154,4mi,0
13.68297126,4mi,0.154
13.68905474,4mi,0.154
13.69211008,4mi,0.154
13.70789618,4mi,0.154
13.70859052,4mi,0.154
13.70867211,4mi,0.154
13.7088828,4mi,0.154
13.70989376,4mi,0.154
13.70993332,4mi,0.154
13.71079213,4mi,0.154
13.71103665,4mi,0.154
13.71115874,4mi,0.154
13.7118711,4mi,0.154
13.73431081,4mi,0.154
13.73540333,4mi,0.154
13.74003906,4mi,0.154
13.7425757,4mi,0.154
13.74486233,4mi,0.154
13.74497024,4mi,0.154
13.76992756,4mi,0.154
13.77008194,4mi,0.154
13.77090779,4mi,0.154
13.77245594,4mi,0.154
13.77320697,4mi,0.154
13.77391071,4mi,0.154
13.7746016,4mi,0.154
13.77561572,4mi,0.154
13.77649385,4mi,0.154
13.77724826,4mi,0.154
13.77794819,4mi,0.154
13.77881928,4mi,0.154
13.77972046,4mi,0.154
13.78213345,4mi,0.154
13.7835316,4mi,0.154
13.78535614,4mi,0.154
13.78738159,4mi,0.154
13.78889455,4mi,0.154
13.80069027,4mi,0.154
13.80173971,4mi,0.154
13.80665547,4mi,0.154
13.81223494,4mi,0.154
13.81646648,4mi,0.154
13.81700098,4mi,0.154
13.82294819,4mi,0.154
13.82721323,4mi,0.154
13.82825845,4mi,0.154
13.82848494,4mi,0.154
13.82904514,4mi,0.154
13.8311344,4mi,0.154
13.83314241,4mi,0.154
13.83345459,4mi,0.154
13.8342988,4mi,0.154
13.83455186,4mi,0.154
13.83566587,4mi,0.154
13.83690649,4mi,0.154
13.8380345,4mi,0.154
13.83847168,4mi,0.154
13.8394354,4mi,0.154
13.8397252,4mi,0.154
13.84053233,4mi,0.154
13.84115136,4mi,0.154
13.84145068,4mi,0.154
13.84178035,4mi,0.154
13.8420914,4mi,0.154
13.84276314,4mi,0.154
13.84287207,4mi,0.154
13.843602,4mi,0.154
13.84406961,4mi,0.154
13.84433813,4mi,0.154
13.84454694,4mi,0.154
13.84524684,4mi,0.154
13.84575367,4mi,0.154
13.84644656,4mi,0.154
13.84681739,4mi,0.154
13.84730352,4mi,0.154
13.84773017,4mi,0.154
13.84800479,4mi,0.154
13.84822993,4mi,0.154
13.84947673,4mi,0.154
13.85295974,4mi,0.154
13.85451873,4mi,0.154
13.85504335,4mi,0.154
13.85553103,4mi,0.154
13.85701618,4mi,0.154
13.85758289,4mi,0.154
13.85795464,4mi,0.154
13.85855697,4mi,0.154
13.85932282,4mi,0.154
13.86029963,4mi,0.154
13.86251358,4mi,0.154
13.86963567,4mi,0.154
13.87100368,4mi,0.154
13.87169956,4mi,0.154
13.87247589,4mi,0.154
13.87336967,4mi,0.154
13.87435022,4mi,0.154
13.88452062,4mi,0.154
13.88821721,4mi,0.154
13.89433445,4mi,0.154
13.89488439,4mi,0.154
13.89540641,4mi,0.154
13.89612302,4mi,0.154
13.89708762,4mi,0.154
13.90365749,4mi,0.154
13.90433934,4mi,0.154
13.9052764,4mi,0.154
13.90944723,4mi,0.154
13.91313936,4mi,0.154
13.91442036,4mi,0.154
13.92215671,4mi,0.154
13.92317073,4mi,0.154
13.92391765,4mi,0.154
13.92454015,4mi,0.154
13.92552011,4mi,0.154
13.92639062,4mi,0.154
13.92895461,4mi,0.154
13.93325905,4mi,0.154
13.97794585,4mi,0.154
13.98946086,4mi,0.154
13.99107346,4mi,0.154
13.99305114,4mi,0.154
13.99893559,4mi,0.154
14.01215713,4mi,0.154
14.01437609,4mi,0.154
14.01680367,4mi,0.154
14.01795891,4mi,0.154
14.01851982,4mi,0.154
14.01881514,4mi,0.154
14.01901502,4mi,0.154
14.01911229,4mi,0.154
14.01962698,4mi,0.154
14.01980355,4mi,0.154
14.02059951,4mi,0.154
14.02227897,4mi,0.154
14.02286305,4mi,0.154
14.02325013,4mi,0.154
14.03242756,4mi,0.154
14.03324311,4mi,0.154
14.0341712,4mi,0.154
14.05332842,4mi,0.154
14.05427269,4mi,0.154
14.05481521,4mi,0.154
14.05512459,4mi,0.154
14.05554576,4mi,0.154
14.06189754,4mi,0.154
14.07249636,4mi,0.154
14.0772061,4mi,0.154
14.07888181,4mi,0.154
14.08001219,4mi,0.154
14.08043159,4mi,0.154
14.08209345,4mi,0.154
14.08629898,4mi,0.154
14.09231885,4mi,0.154
14.09972474,4mi,0.154
14.10117202,4mi,0.154
14.10123499,4mi,0.154
14.10245357,4mi,0.154
14.10306098,4mi,0.154
14.10407752,4mi,0.154
14.10464192,4mi,0.154
14.10501867,4mi,0.154
14.10511994,4mi,0.154
14.10713186,4mi,0.154
14.10792683,4mi,0.154
14.10811806,4mi,0.154
14.10856625,4mi,0.154
14.11178252,4mi,0.154
14.11542553,4mi,0.154
14.11624482,4mi,0.154
14.11753566,4mi,0.154
14.11947299,4mi,0.154
14.12004256,4mi,0.154
14.12146408,4mi,0.154
14.12195236,4mi,0.154
14.12205889,4mi,0.154
14.12344842,4mi,0.154
14.12674752,4mi,0.154
14.12683912,4mi,0.154
14.12767898,4mi,0.154
14.12812533,4mi,0.154
14.12881288,4mi,0.154
14.12918374,4mi,0.154
14.12957157,4mi,0.154
14.13018892,4mi,0.154
14.13048447,4mi,0.154
14.13120326,4mi,0.154
14.13237058,4mi,0.154
14.13372466,4mi,0.154
14.13467418,4mi,0.154
14.13488676,4mi,0.154
14.13601056,4mi,0.154
14.13620926,4mi,0.154
14.13645356,4mi,0.154
14.13655339,4mi,0.154
14.13666206,4mi,0.154
14.13747474,4mi,0.154
14.13775147,4mi,0.154
14.13798504,4mi,0.154
14.1381381,4mi,0.154
14.13828216,4mi,0.154
14.13840067,4mi,0.154
14.13871737,4mi,0.154
14.13888672,4mi,0.154
14.13946108,4mi,0.154
14.13956808,4mi,0.154
14.1397212,4mi,0.154
14.13997039,4mi,0.154
14.14013002,4mi,0.154
14.14033088,4mi,0.154
14.14050665,4mi,0.154
14.14073613,4mi,0.154
14.14138171,4mi,0.154
14.14155259,4mi,0.154
14.14173954,4mi,0.154
14.14178904,4mi,0.154
14.14183952,4mi,0.154
14.14192271,4mi,0.154
14.14194978,4mi,0.154
14.14210688,4mi,0.154
14.14237079,4mi,0.154
14.14297677,4mi,0.154
14.14329112,4mi,0.154
14.14359329,4mi,0.154
14.14386814,4mi,0.154
14.14461322,4mi,0.154
14.14467719,4mi,0.154
14.14564955,4mi,0.154
14.14579087,4mi,0.154
14.14595449,4mi,0.154
14.14608659,4mi,0.154
14.1491536,4mi,0.154
14.14992569,4mi,0.154
14.15118296,4mi,0.154
14.15145242,4mi,0.154
14.15209902,4mi,0.154
14.15270781,4mi,0.154
14.15327955,4mi,0.154
14.15376209,4mi,0.154
14.15420528,4mi,0.154
14.1549837,4mi,0.154
14.15548073,4mi,0.154
14.15607215,4mi,0.154
14.15681238,4mi,0.154
14.15771801,4mi,0.154
14.15846221,4mi,0.154
14.15893675,4mi,0.154
14.16061141,4mi,0.154
14.16107324,4mi,0.154
14.16163424,4mi,0.154
14.16227098,4mi,0.154
14.16272187,4mi,0.154
14.16309054,4mi,0.154
14.16388693,4mi,0.154
14.16472714,4mi,0.154
14.16551602,4mi,0.154
14.16631422,4mi,0.154
14.16655217,4mi,0.154
14.16738012,4mi,0.154
14.16906022,4mi,0.154
14.16983016,4mi,0.154
14.17023538,4mi,0.154
14.17137227,4mi,0.154
14.17254355,4mi,0.154
14.1773324,4mi,0.154
14.17874277,4mi,0.154
14.18076741,4mi,0.154
14.19962472,4mi,0.154
14.20644885,4mi,0.154
14.20914958,4mi,0.154
14.21375832,4mi,0.154
14.22206758,4mi,0.154
14.22556899,4mi,0.154
14.2281618,4mi,0.154
14.23038734,4mi,0.154
14.23136988,4mi,0.154
14.23226124,4mi,0.154
14.23413174,4mi,0.154
14.24025168,4mi,0.154
14.2422713,4mi,0.154
14.24580972,4mi,0.154
14.24747208,4mi,0.154
14.24988814,4mi,0.154
14.25119076,4mi,0.154
14.25327384,4mi,0.154
14.27509303,4mi,0.154
14.28805477,4mi,0.154
14.29178508,4mi,0.154
14.31556652,4mi,0.154
14.32202908,4mi,0.154
14.3294037,4mi,0.154
14.33128241,4mi,0.154
14.33765046,4mi,0.154
14.34115395,4mi,0.154
14.35682929,4mi,0.154
14.36078618,4mi,0.154
14.36930933,4mi,0.154
14.38543982,4mi,0.154
14.38889327,4mi,0.154
14.38901539,4mi,0.154
14.38971994,4mi,0.154
14.39047767,4mi,0.154
14.39113135,4mi,0.154
14.39175969,4mi,0.154
14.39254088,4mi,0.154
14.39876763,4mi,0.154
14.40716054,4mi,0.154
14.40791621,4mi,0.154
14.4087141,4mi,0.154
14.40922265,4mi,0.154
14.40974965,4mi,0.154
14.410559,4mi,0.154
14.41092709,4mi,0.154
14.41110234,4mi,0.154
14.4116781,4mi,0.154
14.41303063,4mi,0.154
14.42163697,4mi,0.154
14.43027321,4mi,0.154
14.44673395,4mi,0.154
14.44976595,4mi,0.154
14.45951214,4mi,0.154
14.46512326,4mi,0.154
14.47042828,4mi,0.154
14.47062432,4mi,0.154
